Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit
ORD-00354,2023-05-18,2023-05-19,Same Day,CUST-9179,Consumer,Central,Technology,Computers,Lenovo ThinkPad,2,0.1,1143.12,11.16
ORD-01080,2023-07-29,2023-07-30,Same Day,CUST-9348,Corporate,West,Office Supplies,Art Supplies,Highlighters,3,0.0,17.91,8.39
ORD-01288,2023-05-06,2023-05-09,Express,CUST-3646,Home Office,South,Technology,Computers,MacBook Pro,2,0.2,467.71,-93.19
ORD-00340,2023-06-29,2023-07-02,Express,CUST-2113,Home Office,East,Office Supplies,Art Supplies,Markers Set,4,0.1,308.89,58.36
ORD-00164,2023-01-07,2023-01-17,Standard,CUST-9883,Home Office,East,Technology,Phones,iPhone Pro,1,0.1,1286.08,7.69
ORD-00262,03/09/2024,03/12/2024,Express,CUST-5956,Consumer,West,Office Supplies,Art Supplies,Highlighters,1,0.1,23.16,6.36
ORD-00311,2024-11-20,2024-11-25,Standard,CUST-5333,Corporate,Central,Furniture,Chairs,Stacking Chair,3,0.1,2607.36,-64.61
ORD-00431,2023-07-30,2023-08-02,Express,CUST-5803,Corporate,West,Technology,Phones,Samsung Galaxy,1,0.0,1736.38,185.11
ORD-00924,2024-05-16,2024-05-21,Standard,CUST-3591,Consumer,East,Office Supplies,Paper,Cardstock,2,0.15,108.06,20.35
ORD-01064,2023-01-07,2023-01-07,Same Day,CUST-5272,Corporate,Central,Office Supplies,Art Supplies,Highlighters,1,0.25,29.28,1.4
ORD-00585,2024-04-25,2024-05-01,Standard,CUST-5673,Consumer,WEST,Technology,Computers,Dell XPS,2,0.2,1913.5,-137.74
ORD-00763,05/26/2023,06/01/2023,Standard,CUST-8062,Home Office,East,Technology,Accessories,Webcam HD,1,0.1,794.62,-12.81
ORD-00652,2023-07-15,2023-07-17,Express,CUST-3705,Corporate,South,Office Supplies,Art Supplies,Highlighters,3,0.4,137.66,-41.06
ORD-01192,2024-01-26,2024-02-03,Standard,CUST-9834,Corporate,Central,Office Supplies,Binders,Folder Set,1,0.0,91.37,31.59
ORD-01145,04/12/2024,04/12/2024,Same Day,CUST-4111,Consumer,East,Furniture,Chairs,Guest Chair,5,0.15,4213.42,-231.43
ORD-00193,2023-08-14,2023-08-21,Standard,CUST-9238,Home Office,East,Technology,Phones,iPhone Pro,3,0.1,1654.85,109.03
ORD-00679,2023-07-07,2023-07-12,Standard,CUST-7916,Consumer,East,Furniture,Storage,Storage Bin,5,0.0,3941.5,780.43
ORD-01094,2024-10-21,2024-10-29,Standard,CUST-8350,Consumer,East,Office Supplies,Binders,Folder Set,2,0.0,30.64,14.3
ORD-01313,2024-11-03,2024-11-12,Standard,CUST-3697,Consumer,Central,Office Supplies,Binders,Clipboard,3,0.1,208.31,62.95
ORD-00064,02/16/2023,02/17/2023,Same Day,CUST-8744,Home Office,South,Furniture,Chairs,Ergonomic Chair,1,0.2,210.05,-23.34
ORD-01407,2023-11-27,2023-12-03,Standard,CUST-3664,Home Office,Central,Technology,Phones,Samsung Galaxy,2,0.1,3484.31,130.42
ORD-00238,2024-08-23,2024-08-30,Standard,CUST-6138,Home Office,West,Office Supplies,Art Supplies,Pens Pack,3,0.1,263.81,73.3
ORD-00904,2023-04-09,2023-04-18,Standard,CUST-2489,Consumer,Central,Office Supplies,Binders,Report Cover,4,0.25,22.79,0.75
ORD-00232,01/27/2024,01/30/2024,Express,CUST-1319,Consumer,West,Office Supplies,Art Supplies,Markers Set,1,0.1,71.31,15.28
ORD-01199,2024-12-28,2025-01-03,Standard,CUST-8962,Corporate,East,Technology,Computers,Dell XPS,1,0.25,923.79,-235.21
ORD-00530,05/31/2024,06/07/2024,Standard,CUST-6820,Corporate,South,Office Supplies,Binders,  Clipboard  ,1,0.3,39.45,1.9
ORD-01472,2023-09-30,2023-09-30,Same Day,CUST-8177,Corporate,South,Furniture,Storage,Storage Bin,1,0.2,468.2,-31.13
ORD-00731,2024-09-23,2024-10-03,Standard,CUST-6183,Home Office,East,Technology,Computers,MacBook Pro,2,0.0,1757.42,437.83
ORD-00199,10/04/2024,10/12/2024,Standard,CUST-3167,Corporate,East,Office Supplies,Art Supplies,Highlighters,3,0.1,217.31,65.18
ORD-00278,2023-09-27,2023-09-29,Express,CUST-1958,Corporate,West,Technology,Accessories,USB-C Hub,1,0.1,764.12,66.14
ORD-00863,2023-06-28,2023-07-08,Standard,CUST-1821,Corporate,West,Office Supplies,Art Supplies,Markers Set,2,0.1,31.78,6.01
ORD-01484,2024-02-20,2024-02-24,Express,CUST-9317,Corporate,West,Technology,Computers,MacBook Pro,2,0.1,2706.12,-46.4
ORD-00562,11/06/2023,11/07/2023,Same Day,CUST-8811,Corporate,East,Furniture,Storage,Shelving Unit,1,0.0,1349.12,-10.16
ORD-00219,2023-10-17,2023-10-20,Express,CUST-9645,Home Office,West,Furniture,Chairs,Stacking Chair,1,0.0,874.33,79.52
ORD-00783,2023-08-02,2023-08-02,Same Day,CUST-9835,Home Office,South,Office Supplies,Binders,Report Cover,5,0.0,294.28,89.16
ORD-00031,2024-11-10,2024-11-18,Standard,CUST-1960,Corporate,Central,Office Supplies,Paper,Legal Pads,5,0.1,169.46,37.34
ORD-00057,2023-08-31,2023-09-07,Standard,CUST-6947,Consumer,Central,Furniture,Tables,Conference Table,1,0.25,1117.33,-291.0
ORD-01215,2023-03-25,2023-04-03,Standard,CUST-1241,Corporate,West,Office Supplies,Binders,Folder Set,1,0.0,93.2,44.54
ORD-01000,2023-10-09,2023-10-13,Express,CUST-8177,Home Office,West,Office Supplies,Paper,Legal Pads,5,0.2,187.22,18.26
ORD-01318,2023-10-19,2023-10-22,Express,CUST-9856,Corporate,South,Technology,Accessories,Wireless Mouse,1,0.0,1780.2,363.64
ORD-00433,2024-03-27,2024-03-30,Express,CUST-2040,Home Office,East,Furniture,Storage,Storage Bin,1,0.1,434.78,-31.08
ORD-00702,2024-01-22,2024-01-23,Same Day,CUST-3646,Consumer,Central,Technology,Accessories,Laptop Stand,5,0.1,7114.09,-106.67
ORD-00584,2024-07-20,2024-07-30,Standard,CUST-1241,Consumer,West,Furniture,Storage,Storage Bin,2,0.2,1220.28,-321.31
ORD-01090,2023-12-20,2023-12-21,Same Day,CUST-2403,Home Office,West,Furniture,Storage,Storage Bin,2,0.2,2172.81,-638.89
ORD-01149,2023-08-26,2023-08-30,Express,CUST-9179,Corporate,East,Furniture,Storage,Shelving Unit,2,0.1,1097.37,-89.85
ORD-00963,2023-09-22,2023-09-24,Express,CUST-1344,Home Office,Central,Technology,Computers,Lenovo ThinkPad,2,0.0,3229.43,552.34
ORD-01241,2024-08-23,2024-08-25,Express,CUST-2200,Corporate,South,Technology,Phones,OnePlus Nord,3,0.4,2703.73,-1035.22
ORD-00454,2024-06-01,2024-06-08,Standard,CUST-5040,Home Office,East,Furniture,Chairs,Ergonomic Chair,1,0.0,962.12,130.23
ORD-01152,2024-06-02,2024-06-02,Same Day,CUST-4598,Consumer,Central,Technology,Phones,Google Pixel,3,0.0,3310.23,727.62
ORD-00706,2024-11-12,2024-11-16,Express,CUST-5002,Corporate,East,Office Supplies,Binders,Report Cover,2,0.1,63.74,13.05
ORD-00372,2023-09-17,2023-09-24,Standard,CUST-9856,Corporate,East,Office Supplies,Art Supplies,Markers Set,4,0.0,357.26,115.25
ORD-00844,2023-02-21,2023-02-28,Standard,CUST-5803,Home Office,South,Furniture,Tables,Conference Table,2,0.4,1439.24,-135.18
ORD-00100,2023-02-24,2023-03-03,Standard,CUST-1344,Consumer,East,Furniture,Chairs,Stacking Chair,1,0.0,1492.34,272.66
ORD-00535,12/05/2024,12/12/2024,Standard,CUST-8579,Home Office,East,Furniture,Storage,Bookcase,2,0.0,675.38,77.29
ORD-00426,2023-02-06,2023-02-09,Express,CUST-8350,Home Office,East,Office Supplies,Binders,Clipboard,4,0.2,156.03,14.43
ORD-00271,2023-05-13,2023-05-17,Express,CUST-8749,Consumer,West,Technology,Computers,MacBook Pro,2,0.0,1773.2,319.3
ORD-00630,11/15/2023,11/25/2023,Standard,CUST-1344,Corporate,East,Technology,Phones,Google Pixel,3,0.1,2662.02,116.98
ORD-00934,2024-09-22,2024-09-25,Express,CUST-1525,Consumer,East,Office Supplies,Art Supplies,Highlighters,1,0.0,5.25,2.55
ORD-00723,2023-11-20,2023-11-21,Same Day,CUST-6180,Corporate,West,Technology,Computers,Dell XPS,1,0.0,1929.83,346.83
ORD-01031,2024-08-16,2024-08-18,Express,CUST-9935,Consumer,Central,Furniture,Tables,Computer Desk,2,0.15,2073.46,-62.45
ORD-00272,2023-01-19,2023-01-23,Express,CUST-9320,Home Office,Central,Furniture,Storage,Filing Cabinet,4,0.0,1667.09,-40.55
ORD-00745,2024-12-29,2025-01-05,Standard,CUST-2403,Corporate,South,Furniture,Tables,Round Table,1,0.3,248.12,-29.24
ORD-01330,2023-05-16,2023-05-25,Standard,CUST-8491,Corporate,Central,Office Supplies,Art Supplies,Highlighters,1,0.0,37.77,11.89
ORD-00427,2024-08-01,2024-08-04,Express,CUST-2160,Consumer,Central,Technology,Accessories,Laptop Stand,2,0.0,173.0,41.08
ORD-00715,2023-10-08,2023-10-10,Express,CUST-2127,Consumer,Central,Office Supplies,Art Supplies,Pens Pack,2,0.1,39.97,9.46
ORD-00592,2023-05-22,2023-05-28,Standard,CUST-1117,Corporate,West,Office Supplies,Binders,Folder Set,3,0.0,133.49,61.65
ORD-00974,2023-08-04,2023-08-10,Standard,CUST-6138,Home Office,Central,Technology,Computers,Lenovo ThinkPad,1,0.2,438.88,-24.07
ORD-01170,2023-11-07,2023-11-09,Express,CUST-5861,Corporate,West,Office Supplies,Binders,3-Ring Binder,2,0.0,56.3,24.37
ORD-00839,2023-06-01,2023-06-01,Same Day,CUST-2604,Corporate,Central,Furniture,Storage,Bookcase,2,0.0,596.57,80.69
ORD-00237,2023-11-28,2023-12-04,Standard,CUST-5333,Corporate,Central,Furniture,Storage,Filing Cabinet,3,0.15,3529.49,-211.18
ORD-00600,04/09/2024,04/15/2024,Standard,CUST-6147,Home Office,South,Furniture,Storage,Bookcase,2,0.3,2078.44,-181.29
ORD-00969,2024-03-08,2024-03-14,Standard,CUST-1828,Consumer,South,Technology,Computers,HP Spectre,2,0.3,771.22,-173.12
ORD-01451,2024-06-28,2024-07-07,Standard,CUST-1152,Consumer,South,Furniture,Tables,Conference Table,2,0.2,1702.09,-178.66
ORD-01121,2024-03-19,2024-03-25,Standard,CUST-5861,Home Office,West,Office Supplies,Art Supplies,Pens Pack,1,0.0,68.25,33.48
ORD-01280,2023-06-18,2023-06-21,Express,CUST-9279,Consumer,East,Office Supplies,Binders,Clipboard,3,0.15,198.19,42.25
ORD-00209,02/06/2024,02/11/2024,Standard,CUST-6635,Home Office,Central,Office Supplies,Art Supplies,Colored Pencils,1,0.0,80.41,28.0
ORD-01347,2023-10-14,2023-10-16,Express,CUST-1887,Corporate,Central,Office Supplies,Paper,Cardstock,1,0.0,37.55,18.28
ORD-00760,2024-09-09,2024-09-17,Standard,CUST-5889,Consumer,East,Office Supplies,Paper,Copy Paper,3,0.1,225.51,35.8
ORD-00355,2024-10-06,2024-10-16,Standard,CUST-1520,Corporate,West,Technology,Computers,Lenovo ThinkPad,2,0.2,1206.2,-194.61
ORD-00059,2024-10-05,2024-10-15,Standard,CUST-4150,Corporate,Central,Office Supplies,Art Supplies,Colored Pencils,2,0.1,61.83,18.33
ORD-00545,2023-01-21,2023-01-26,Standard,CUST-4150,Corporate,West,Office Supplies,Paper,Sticky Notes,1,0.25,24.98,2.61
ORD-00351,2023-01-13,2023-01-16,Express,CUST-1053,Corporate,Central,Furniture,Storage,Bookcase,2,0.0,1111.22,96.83
ORD-01048,2024-02-08,2024-02-10,Express,CUST-7596,Home Office,West,Office Supplies,Art Supplies,Pens Pack,4,0.1,287.54,73.19
ORD-00975,2024-06-26,2024-07-03,Standard,CUST-6413,Home Office,Central,Furniture,Chairs,Ergonomic Chair,2,0.0,1464.2,140.91
ORD-01141,2023-02-25,2023-02-27,Express,CUST-5119,Consumer,Central,Furniture,Tables,Folding Table,1,0.1,1204.32,-147.56
ORD-01214,2023-08-13,2023-08-15,Express,CUST-7596,Corporate,West,Technology,Accessories,USB-C Hub,1,0.1,313.97,1.4
ORD-01238,2023-05-05,2023-05-14,Standard,CUST-2139,Corporate,West,Technology,Computers,HP Spectre,2,0.0,576.18,64.81
ORD-00890,2023-05-27,2023-06-05,Standard,CUST-3060,Home Office,Central,Office Supplies,Binders,Folder Set,2,0.1,66.28,16.18
ORD-00480,2023-02-25,2023-02-28,Express,CUST-2654,Home Office,East,Technology,Phones,iPhone Pro,2,0.2,864.31,-114.11
ORD-01230,2024-03-21,2024-03-25,Express,CUST-3697,Consumer,South,Furniture,Storage,Filing Cabinet,3,0.2,1768.64,-170.0
ORD-00819,2023-02-17,2023-02-18,Same Day,CUST-1520,Corporate,East,Technology,Computers,Lenovo ThinkPad,2,0.1,1679.28,-24.41
ORD-01034,2024-11-10,2024-11-17,Standard,CUST-5915,Consumer,Central,Furniture,Tables,Folding Table,3,0.1,1263.62,-244.7
ORD-00234,2023-09-30,2023-10-10,Standard,CUST-2160,Consumer,East,Technology,Accessories,USB-C Hub,1,0.15,1694.02,-9.13
ORD-00462,01/20/2024,01/24/2024,Express,CUST-5673,Home Office,Central,Technology,Phones,Samsung Galaxy,4,0.1,6969.5,-83.63
ORD-00197,2023-11-28,2023-11-29,Same Day,CUST-1750,Consumer,WEST,Furniture,Storage,Filing Cabinet,4,0.25,1422.84,-363.07
ORD-01360,2023-07-02,2023-07-09,Standard,CUST-6539,Consumer,South,Office Supplies,Art Supplies,Highlighters,5,0.3,320.24,-20.62
ORD-00082,2023-05-21,2023-05-24,Express,CUST-5808,Home Office,West,Technology,Computers,Dell XPS,3,0.0,195.22,30.66
ORD-01410,2024-01-14,2024-01-18,Express,CUST-1525,Consumer,Central,Office Supplies,Paper,Cardstock,4,0.15,209.34,34.48
ORD-01302,2024-01-12,2024-01-15,Express,CUST-9565,Home Office,East,Office Supplies,Paper,Sticky Notes,1,0.0,10.5,3.41
ORD-01161,2023-09-05,2023-09-08,Express,CUST-9786,Consumer,East,Furniture,Storage,Storage Bin,3,0.2,1280.97,-378.99
ORD-00112,2024-11-26,2024-12-03,Standard,CUST-4923,Consumer,West,Office Supplies,Paper,Cardstock,2,0.1,139.49,32.03
ORD-01282,2024-01-24,2024-01-28,Express,CUST-5669,Home Office,Central,Technology,Computers,HP Spectre,1,0.0,1517.43,336.74
ORD-01281,2023-03-26,2023-03-29,Express,CUST-4582,Home Office,South,Furniture,Chairs,Executive Chair,3,0.2,570.16,-64.34
ORD-00990,2023-06-08,2023-06-12,Express,CUST-8668,Home Office,East,Furniture,Storage,Storage Bin,4,0.0,3801.72,26.53
ORD-00539,2024-08-03,2024-08-06,Express,CUST-3705,Corporate,West,Furniture,Tables,Conference Table,1,0.15,498.31,-74.17
ORD-01271,2023-07-17,2023-07-23,Standard,CUST-3103,Corporate,East,Office Supplies,Paper,Legal Pads,1,0.15,7.9,0.9
ORD-01308,2023-08-12,2023-08-19,Standard,CUST-1998,Home Office,West,Technology,Phones,Samsung Galaxy,2,0.0,3287.85,610.9
ORD-00597,2024-12-15,2024-12-25,Standard,CUST-3803,Home Office,WEST,Office Supplies,Art Supplies,Pens Pack,1,0.0,23.74,8.71
ORD-00800,2024-07-18,2024-07-24,Standard,CUST-2612,Consumer,South,Technology,Phones,OnePlus Nord,1,0.3,1332.5,-373.64
ORD-01352,05/14/2024,05/17/2024,Express,CUST-4853,Home Office,South,Technology,Accessories,Laptop Stand,1,0.2,389.76,-70.94
ORD-01244,2024-10-15,2024-10-22,Standard,CUST-5422,Home Office,West,Furniture,Chairs,Executive Chair,1,0.0,695.9,128.58
ORD-01117,2024-01-15,2024-01-23,Standard,CUST-6413,Corporate,West,Furniture,Storage,Shelving Unit,1,0.1,1348.86,-255.37
ORD-01102,2023-12-14,2023-12-15,Same Day,CUST-1771,Home Office,East,Office Supplies,Art Supplies,Highlighters,1,0.0,17.82,5.88
ORD-00343,2024-02-18,2024-02-25,Standard,CUST-7065,Home Office,East,Office Supplies,Paper,Sticky Notes,2,0.1,95.57,20.83
ORD-01493,09/01/2024,09/08/2024,Standard,CUST-7224,Consumer,Central,Technology,Phones,OnePlus Nord,1,0.0,1200.28,161.55
ORD-01033,2024-09-28,2024-10-06,Standard,CUST-4593,Corporate,East,Furniture,Chairs,Stacking Chair,3,0.2,1178.47,-313.1
ORD-01023,2023-02-16,2023-02-22,Standard,CUST-7873,Consumer,East,Office Supplies,Art Supplies,Highlighters,2,0.0,11.76,4.63
ORD-00553,2024-04-09,2024-04-11,Express,CUST-3504,Home Office,Central,Furniture,Tables,Round Table,2,0.1,643.02,-128.11
ORD-01085,2023-08-04,2023-08-06,Express,CUST-1514,Corporate,Central,Office Supplies,Paper,Cardstock,1,0.25,71.34,7.8
ORD-00507,2023-05-28,2023-06-05,Standard,CUST-7669,Consumer,South,Office Supplies,Art Supplies,Markers Set,1,0.4,32.94,-5.99
ORD-00428,2023-12-14,2023-12-14,Same Day,CUST-7537,Home Office,Central,Technology,Computers,MacBook Pro,2,0.2,1295.45,-113.05
ORD-01335,2024-06-11,2024-06-21,Standard,CUST-1488,Corporate,South,Office Supplies,Paper,Copy Paper,1,0.2,35.04,3.15
ORD-00544,2024-03-08,2024-03-10,Express,CUST-2188,Consumer,East,Furniture,Storage,Shelving Unit,1,0.15,409.53,-84.18
ORD-01054,2023-07-23,2023-08-02,Standard,CUST-4346,Corporate,Central,Technology,Computers,MacBook Pro,2,0.0,3520.04,730.0
ORD-01178,2023-07-16,2023-07-20,Express,CUST-4598,Home Office,Central,Technology,Computers,HP Spectre,2,0.1,1067.61,-23.22
ORD-01236,2023-06-23,2023-06-27,Express,CUST-8962,Corporate,East,Office Supplies,Art Supplies,Highlighters,2,0.15,34.64,5.1
ORD-00255,2023-02-20,2023-02-23,Express,CUST-1821,Home Office,South,Furniture,Tables,Computer Desk,3,0.1,346.48,-45.01
ORD-01099,2023-10-24,2023-11-02,Standard,CUST-4116,Consumer,East,Furniture,Storage,Filing Cabinet,1,0.0,1332.79,236.65
ORD-01252,03/16/2024,03/26/2024,Standard,CUST-9786,Home Office,West,Office Supplies,Paper,Copy Paper,1,0.0,83.38,41.25
ORD-00561,2023-02-23,2023-03-01,Standard,CUST-1106,Consumer,West,Technology,Accessories,Wireless Mouse,2,0.1,1333.6,93.8
ORD-00673,2023-02-14,2023-02-20,Standard,CUST-6718,Consumer,West,Furniture,Storage,Storage Bin,2,0.25,1761.84,-434.94
ORD-00847,2023-11-05,2023-11-12,Standard,CUST-1241,Consumer,Central,Technology,Computers,Dell XPS,2,0.0,2550.44,590.14
ORD-01495,2023-02-16,2023-02-26,Standard,CUST-1750,Consumer,South,Technology,Phones,OnePlus Nord,1,0.1,543.79,22.85
ORD-00333,2024-01-15,2024-01-19,Express,CUST-7054,Consumer,WEST,Office Supplies,Binders,Clipboard,3,0.15,68.34,10.34
ORD-00087,2024-07-31,2024-08-03,Express,CUST-7537,Consumer,Central,Office Supplies,Binders,Clipboard,2,0.25,133.19,-1.38
ORD-01427,2023-04-10,2023-04-18,Standard,CUST-6930,Corporate,East,Furniture,Storage,Filing Cabinet,5,0.15,3500.98,-227.8
ORD-00266,2024-11-18,2024-11-25,Standard,CUST-9751,Home Office,South,Office Supplies,Paper,Sticky Notes,4,0.0,339.44,108.46
ORD-00288,2024-05-25,2024-05-30,Standard,CUST-2188,Consumer,South,Office Supplies,Binders,3-Ring Binder,1,0.2,60.64,0.43
ORD-01489,2023-05-26,2023-06-02,Standard,CUST-2535,Corporate,Central,Technology,Accessories,Wireless Mouse,1,0.1,826.3,-19.36
ORD-01273,2023-06-12,2023-06-17,Standard,CUST-2291,Consumer,East,Furniture,Chairs,Executive Chair,1,0.15,126.8,-21.54
ORD-01135,2023-06-12,2023-06-19,Standard,CUST-6573,Corporate,East,Technology,Phones,OnePlus Nord,2,0.0,320.41,62.94
ORD-00536,2023-01-21,2023-01-25,Express,CUST-1936,Consumer,East,Office Supplies,Binders,Folder Set,2,0.0,70.14,22.41
ORD-00412,2024-10-23,2024-11-02,Standard,CUST-1887,Corporate,West,Office Supplies,Paper,Sticky Notes,2,0.2,35.33,3.86
ORD-01036,2023-05-26,2023-05-28,Express,CUST-9288,Home Office,Central,Technology,Computers,Dell XPS,3,0.1,1181.04,79.12
ORD-00222,2024-03-05,2024-03-10,Standard,CUST-1651,Corporate,South,Technology,Accessories,USB-C Hub,1,0.0,327.63,44.14
ORD-00114,2024-04-07,2024-04-17,Standard,CUST-4750,Home Office,West,Technology,Phones,iPhone Pro,2,0.15,376.03,-28.98
ORD-00576,2024-05-30,2024-06-09,Standard,CUST-8787,Corporate,Central,Furniture,Storage,Bookcase,1,0.0,351.37,-10.25
ORD-01247,2024-08-13,2024-08-18,Standard,CUST-9785,Home Office,East,Furniture,Chairs,Ergonomic Chair,3,0.1,1315.23,-85.06
ORD-00175,2023-01-13,2023-01-21,Standard,CUST-1651,Consumer,Central,Office Supplies,Binders,Clipboard,2,0.25,110.79,-2.93
ORD-01167,07/24/2024,07/26/2024,Express,CUST-3927,Consumer,East,Technology,Computers,Lenovo ThinkPad,4,0.0,2249.65,360.39
ORD-00859,2023-12-27,2023-12-31,Express,CUST-9645,Corporate,West,Technology,Accessories,USB-C Hub,3,0.0,4333.82,929.13
ORD-01406,2023-04-15,2023-04-23,Standard,CUST-2127,Corporate,South,Furniture,Storage,Storage Bin,2,0.4,369.38,-37.49
ORD-01019,2024-01-20,2024-01-30,Standard,CUST-2545,Home Office,South,Technology,Computers,MacBook Pro,1,0.2,365.39,-62.19
ORD-00989,2023-08-15,2023-08-19,Express,CUST-4111,Home Office,West,Office Supplies,Binders,3-Ring Binder,4,0.0,130.66,55.76
ORD-00286,2023-06-02,2023-06-06,Express,CUST-7930,Corporate,South,Office Supplies,Art Supplies,Pens Pack,1,0.4,37.94,-7.55
ORD-01027,2024-05-02,2024-05-10,Standard,CUST-4295,Corporate,South,Furniture,Chairs,Executive Chair,1,0.2,681.13,-58.79
ORD-00619,2023-06-15,2023-06-19,Express,CUST-1949,Corporate,East,Office Supplies,Binders,3-Ring Binder,2,0.15,22.99,5.06
ORD-01201,2024-06-20,2024-06-20,Same Day,CUST-3167,Corporate,West,Office Supplies,Binders,Folder Set,3,0.0,157.42,66.11
ORD-00032,2023-05-04,2023-05-07,Express,CUST-9883,Corporate,East,Furniture,Tables,Computer Desk,3,0.0,2550.63,10.45
ORD-00555,09/24/2023,10/03/2023,Standard,CUST-4119,Home Office,South,Furniture,Tables,Computer Desk,1,0.2,975.47,-128.58
ORD-00211,2023-09-26,2023-10-01,Standard,CUST-8579,Home Office,South,Office Supplies,Paper,Copy Paper,1,0.3,29.97,0.1
ORD-01468,2024-04-10,2024-04-14,Express,CUST-9785,Home Office,West,Furniture,Storage,Storage Bin,4,0.0,3530.78,90.68
ORD-00618,2023-01-01,2023-01-09,Standard,CUST-8668,Home Office,East,Office Supplies,Binders,Report Cover,2,0.25,43.25,4.04
ORD-00814,2024-03-09,2024-03-16,Standard,CUST-8749,Home Office,South,Furniture,Tables,Folding Table,2,0.2,1555.32,-145.09
ORD-00421,2024-06-21,2024-06-27,Standard,CUST-9883,Home Office,Central,Furniture,Tables,Folding Table,3,0.1,683.16,31.97
ORD-00939,2023-01-06,2023-01-13,Standard,CUST-4257,Home Office,East,Furniture,Tables,Computer Desk,1,0.2,493.13,-97.79
ORD-01227,2024-08-03,2024-08-05,Express,CUST-1344,Consumer,East,Office Supplies,Binders,Folder Set,5,0.1,357.32,88.39
ORD-01487,2023-06-13,2023-06-19,Standard,CUST-2982,Consumer,Central,Technology,Computers,Lenovo ThinkPad,1,0.2,55.18,-3.57
ORD-00189,2024-09-17,2024-09-22,Standard,CUST-8787,Home Office,West,Furniture,Storage,Shelving Unit,2,0.15,2182.33,-214.97
ORD-00611,2023-01-20,2023-01-26,Standard,CUST-9479,Corporate,East,Technology,Phones,Samsung Galaxy,4,0.1,5133.44,364.67
ORD-00943,2023-12-07,2023-12-10,Express,CUST-9935,Home Office,South,Office Supplies,Art Supplies,Markers Set,5,0.3,73.76,-5.66
ORD-01408,2024-12-29,2025-01-01,Express,CUST-5673,Consumer,East,Furniture,Chairs,Executive Chair,5,0.1,3163.96,-611.98
ORD-00463,2023-10-11,2023-10-15,Express,CUST-2674,Corporate,South,Technology,Accessories,Webcam HD,1,0.0,1551.27,172.35
ORD-00430,2024-06-02,2024-06-10,Standard,CUST-9835,Corporate,South,Technology,Phones,OnePlus Nord,1,0.2,280.36,-19.32
ORD-00908,2023-07-14,2023-07-18,Express,CUST-7669,Consumer,South,Office Supplies,Art Supplies,Highlighters,4,0.2,206.33,10.15
ORD-00084,2023-10-24,2023-10-29,Standard,CUST-8953,Consumer,South,Office Supplies,Art Supplies,Pens Pack,4,0.2,68.25,9.41
ORD-01066,2024-02-22,2024-03-01,Standard,CUST-4258,Corporate,East,Office Supplies,Art Supplies,Pens Pack,1,0.0,37.61,16.6
ORD-00049,2023-12-07,2023-12-16,Standard,CUST-8062,Consumer,West,Office Supplies,Binders,Folder Set,4,0.25,280.86,-7.65
ORD-01120,2023-10-05,2023-10-10,Standard,CUST-9348,Corporate,West,Furniture,Tables,Computer Desk,3,0.2,771.94,-216.59
